,mass,year,reclat,reclong,log(mass)
501,37000.0,1803,48.76667,0.63333,4.568201724066995
502,212.5,1910,21.86667,76.03333,2.3273589343863303
503,372.0,1887,24.45,78.56667,2.5705429398818973
504,51700.0,1872,47.7,1.06667,4.713490543093942
505,7000.0,1897,43.75,5.11667,3.845098040014257
506,2300.0,1947,58.85,16.73333,3.361727836017593
507,1282.0,1986,46.24167,126.19611,3.1078880251827985
508,7000.0,1925,47.75,16.23333,3.845098040014257
509,14250.0,1987,33.13333,115.16667,4.153814864344529
510,1060.0,1830,51.9,-1.11667,3.0253058652647704
511,800.0,1938,52.45,51.56667,2.9030899869919438
512,3000.0,1845,47.16667,0.43333,3.4771212547196626
513,780.0,1845,48.53333,-0.86667,2.8920946026904804
514,51500.0,1943,35.88333,-99.33333,4.711807229041191
515,460.0,1912,-25.66667,28.36667,2.662757831681574
516,271.4,1999,52.66667,-6.96667,2.433609843323718
517,877.0,1907,34.58333,-87.5,2.9429995933660407
518,700.0,1900,52.26667,32.85,2.845098040014257
519,125.0,1857,48.35,3.25,2.0969100130080562
520,2000.0,1896,50.36667,4.73333,3.3010299956639813
521,4000.0,1973,-26.15,26.18333,3.6020599913279625
522,6862.0,1930,56.65,15.86667,3.8364507137201547
523,50000.0,1813,52.56667,-8.78333,4.698970004336019
524,1862.0,1854,52.75,12.9,3.269979676645324
525,498.0,1978,31.63333,118.98333,2.6972293427597176
526,12800.0,1808,50.2,14.85,4.107209969647869
527,491.0,1839,37.91667,-92.08333,2.6910814921229687
528,5213.0,1820,56.0,26.43333,3.717087724927019
529,1000.0,1868,29.53333,71.8,3.0
530,40000.0,1994,26.96556,72.62667,4.6020599913279625
531,329.7,2010,38.70066,-77.21163,2.518118947143153
532,25.0,1894,38.0,-0.83333,1.3979400086720377
533,17000.0,1970,36.00833,-95.15,4.230448921378274
534,1300.0,1977,38.25,-85.75,3.113943352306837
535,59000.0,1935,52.0,19.91667,4.770852011642144
536,9241.0,1926,24.95,75.15,3.965718970244221
537,3500.0,1768,47.85,0.48333,3.5440680443502757
538,340.0,1869,32.03333,-84.76667,2.531478917042255
539,2520.0,1980,24.8,103.3,3.401400540781544
540,11000.0,1889,56.21667,13.03333,4.041392685158225
541,885.0,1813,61.2,27.7,2.9469432706978256
542,14000.0,1753,46.21667,5.0,4.146128035678238
543,540.0,1937,19.0,97.0,2.7323937598229686
544,1500.0,1836,-5.2,-36.66667,3.1760912590556813
545,93200.0,1981,-15.21222,35.24222,4.969415912353981
546,1995.0,1936,-28.83333,31.95,3.299942900022767
547,1000.0,1950,25.91667,86.36667,3.0
548,400.0,1935,-7.75,111.53333,2.6020599913279625
549,400.0,1896,40.41667,-3.71667,2.6020599913279625
550,600.0,1941,-26.16667,-49.93333,2.7781512503836434
551,5000.0,1899,37.86667,27.51667,3.6989700043360187
552,666.6,1990,-19.48333,31.65,2.8238653093245114
553,70500.0,2007,27.66667,95.78333,4.848189116991398
554,4629.0,2004,12.83333,9.38333,3.6654871807828107
555,150.0,1933,32.21667,-104.0,2.1760912590556813
556,2000.0,1970,9.5,31.75,3.3010299956639813
557,470.0,1930,-3.13333,33.51667,2.6720978579357175
558,807.0,1933,-29.45,26.76667,2.90687353472207
559,1000.0,1927,45.21667,62.08333,3.0
560,1700.0,1863,23.05,86.7,3.230448921378274
561,50.0,1843,20.96667,76.1,1.6989700043360187
562,22300.0,1934,-17.65,31.6,4.348304863048161
563,3555.0,1951,45.81667,44.63333,3.550839605065785
564,4500.0,1948,34.23333,72.08333,3.6532125137753435
565,340.0,1898,42.71667,-99.38333,2.531478917042255
566,25.81,2009,54.76183,11.46745,1.4117880045438689
567,3200.0,1941,4.66667,29.25,3.505149978319906
568,2500.0,1971,-22.25,-49.93333,3.3979400086720375
569,28400.0,1847,41.9,-91.6,4.453318340047038
570,45000.0,1902,61.5,30.5,4.653212513775344
571,3000.0,1848,44.5,0.15,3.4771212547196626
572,6000.0,2002,-14.2,48.1,3.7781512503836434
573,1443.0,1983,35.8,-84.1,3.159266331093494
574,1000.0,1836,45.36667,1.86667,3.0
575,1600.0,1803,48.13333,12.61667,3.2041199826559246
576,19000.0,1768,48.18333,13.13333,4.278753600952829
577,220.0,1801,-20.0,57.0,2.342422680822206
578,4850.0,1974,8.96667,12.08333,3.6857417386022635
579,4000.0,1885,24.68333,-101.68333,3.6020599913279625
580,4975.0,1942,-1.21667,30.0,3.6967930850817443
581,150000.0,1992,1.06667,34.16667,5.176091259055681
582,31.0,1953,-27.25,-67.5,1.4913616938342726
583,22.0,1861,29.01667,77.8,1.3424226808222062
584,24750.0,1915,-6.23333,106.88333,4.393575203269587
585,10500.0,1862,53.18333,13.15,4.021189299069938
586,28.9,1903,46.81867,7.21817,1.4608978427565478
587,4000.0,1878,55.05,12.06667,3.6020599913279625
588,6000.0,1945,0.0,37.66667,3.7781512503836434
589,71400.0,1920,25.48333,81.98333,4.853698211776174
590,2405.0,1955,38.18333,15.56667,3.3811150807098507
591,870.0,1897,50.58333,11.1,2.9395192526186187
592,1300.0,1949,45.76667,3.25,3.113943352306837
593,22700.0,1852,46.5,25.73333,4.3560258571931225
594,350.0,1827,25.9,83.61667,2.5440680443502757
595,1100.0,1980,34.8,111.7,3.041392685158225
596,1600.0,1881,54.56667,-1.16667,3.2041199826559246
597,3584.0,2010,42.9075,-90.36556,3.5543680009900878
598,8000.0,1889,48.06667,30.96667,3.9030899869919438
599,6380.0,1992,35.56833,133.22,3.8048206787211623
600,224.2,1944,46.23333,17.53333,2.3506356082589543
601,10000.0,1842,46.18333,16.1,4.0
602,330000.0,1960,-26.45,120.36667,5.518513939877887
603,16700.0,1930,35.4,-92.05,4.222716471147583
604,1040.0,1632,35.07833,136.93333,3.0170333392987803
605,42.0,1826,37.28333,14.7,1.6232492903979006
606,5500.0,1952,32.33333,120.66667,3.7403626894942437
607,550.0,1905,47.7,16.6,2.7403626894942437
608,8510.0,1910,25.68333,83.25,3.929929560084588
609,5800.0,1890,56.66667,23.0,3.7634279935629373
610,100.7,1898,61.73333,5.93333,2.003029470553618
611,300000.0,1882,46.8,24.03333,5.477121254719663
612,35000.0,1905,38.5,-101.1,4.544068044350276
613,4500.0,1908,-39.63333,174.4,3.6532125137753435
614,144000.0,1858,38.11667,-1.16667,5.158362492095249
615,150.0,1953,-31.25,26.46667,2.1760912590556813
616,2587.0,1998,31.60833,-102.85833,3.4127964287165433
617,8600.0,1849,35.25,-80.5,3.934498451243568
618,4885.0,1950,38.01667,-8.25,3.688864568054792
619,3130.0,1846,43.26667,13.35,3.4955443375464483
620,149000.0,1923,43.39056,1.9625,5.173186268412274
621,500.0,1838,47.63333,1.58333,2.6989700043360187
622,1880.0,1913,35.41667,-79.38333,3.27415784926368
623,3520.0,1810,52.45,-8.33333,3.546542663478131
624,8887.5,1930,-40.975,145.6,3.948779613737823
625,70.0,1808,28.78333,78.83333,1.845098040014257
626,633.0,2000,49.6,18.53333,2.801403710017355
627,1300.0,1875,44.6,5.13333,3.113943352306837
628,3763.0,2006,59.43333,10.7,3.575534218319864
629,1500.0,1868,26.83333,77.33333,3.1760912590556813
630,9150.0,1868,45.2,8.5,3.9614210940664485
631,11300.0,1902,-29.8,141.7,4.05307844348342
632,110000.0,1991,18.7,4.8,5.041392685158225
633,17000.0,1637,44.08333,6.86667,4.230448921378274
634,1100.0,1944,-11.5,33.5,3.041392685158225
635,4400.0,1865,12.63333,77.01667,3.6434526764861874
636,25.5,1795,9.33333,80.83333,1.4065401804339552
637,4703.0,1924,24.5,90.21667,3.6723749787460793
638,100000.0,1969,-36.61667,145.2,5.0
639,12600.0,1950,36.6,-88.1,4.1003705451175625
640,1245.0,1964,26.13333,85.53333,3.095169351431755
641,8165.0,1956,12.0,1.0,3.911956189072687
642,1810.0,1922,38.12167,140.06167,3.2576785748691846
643,20.0,1875,26.98333,78.21667,1.3010299956639813
644,6100.0,1895,49.16667,19.5,3.785329835010767
645,10000.0,1911,31.31667,30.35,4.0
646,23200.0,1923,13.73333,100.08333,4.365487984890899
647,4500.0,1886,12.28333,79.2,3.6532125137753435
648,52900.0,1917,35.66667,103.5,4.723455672035186
649,7500.0,1825,38.41667,-77.16667,3.8750612633917
650,529.0,1984,32.11667,121.8,2.7234556720351857
651,17000.0,1928,19.25,77.0,4.230448921378274
652,2700.0,1974,33.75,51.5,3.4313637641589874
653,367.5,1928,-34.05,150.68889,2.5652573434202135
654,347.0,1936,-21.73333,165.9,2.5403294747908736
655,105.0,1890,21.25,83.66667,2.0211892990699383
656,420.0,1995,36.44917,136.46528,2.6232492903979003
657,4500.0,1870,18.68333,83.48333,3.6532125137753435
658,2450.0,1970,9.5,35.33333,3.3891660843645326
659,10250.0,1864,56.5,21.5,4.010723865391773
660,6189.0,2002,47.525,10.80833,3.791620482692814
661,230000.0,1860,40.0,-81.76667,5.361727836017593
662,12000.0,1994,15.36667,35.68333,4.079181246047625
663,19256.0,2003,29.94718,-90.10976,4.284566077266973
664,1393.0,1883,-7.45,111.41667,3.1439511164239633
665,37500.0,1900,13.85,-4.38333,4.574031267727719
666,3996.0,1935,52.45,78.63333,3.601625479553945
667,6000.0,1954,56.11667,37.33333,3.7781512503836434
668,14250.0,1975,29.86667,121.48333,4.153814864344529
669,4610.0,1983,32.925,105.90667,3.663700925389648
670,467.0,1897,34.2,131.56667,2.6693168805661123
671,17200.0,1912,-28.56667,30.7,4.235528446907549
672,2300.0,1823,44.08333,-69.48333,3.361727836017593
673,483.7,1991,40.08528,-86.055,2.6845760873884554
674,472.0,860,33.725,130.75,2.673941998634088
675,4000.0,1879,-32.36667,-59.83333,3.6020599913279625
676,1050.0,1918,36.21667,-92.26667,3.0211892990699383
677,1100000.0,1948,39.68333,-99.86667,6.041392685158225
678,177.0,1971,45.29167,11.52722,2.247973266361807
679,1900.0,1886,54.81667,46.0,3.278753600952829
680,1001.0,1908,56.0,22.0,3.000434077479319
681,250.0,1933,42.91667,102.46667,2.3979400086720375
682,50000.0,1978,24.3,-102.13333,4.698970004336019
683,5000.0,1851,41.63333,0.75,3.6989700043360187
684,363.0,1925,43.33333,141.86667,2.5599066250361124
685,737.6,1939,21.20833,94.91667,2.867820908045573
686,1100.0,1914,47.55,22.025,3.041392685158225
687,500000.0,1887,57.78333,55.26667,5.698970004336019
688,1400.0,1927,52.28333,8.05,3.146128035678238
689,6000.0,1855,58.5,23.0,3.7781512503836434
690,3750.0,1900,47.88333,22.03333,3.574031267727719
691,14360.0,1741,33.28333,130.2,4.157154439906281
692,16250.0,1857,46.06667,23.58333,4.210853365314893
693,7700.0,1963,6.75,8.5,3.886490725172482
694,5850.0,1926,38.18333,-5.4,3.7671558660821804
695,194.0,1958,36.18333,139.21667,2.287801729930226
696,4742.0,1904,35.08333,135.2,3.675961549642169
697,12000.0,1834,50.83333,25.5,4.079181246047625
698,16570.0,1930,52.95,8.16667,4.219322508419337
699,150000.0,1924,38.71667,-7.06667,5.176091259055681
700,40000.0,1929,39.56667,-2.1,4.6020599913279625
701,250000.0,1981,64.02,161.80833,5.3979400086720375
702,14000.0,1864,43.88333,1.38333,4.146128035678238
703,180.0,2004,28.5475,-81.36222,2.255272505103306
704,6000.0,1868,47.11667,6.15,3.7781512503836434
705,4500.0,1671,48.5,8.0,3.6532125137753435
706,3400.0,1872,42.13333,12.93333,3.531478917042255
707,246.0,1928,58.88333,9.4,2.3909351071033793
708,6510.0,1867,38.4,140.35,3.813580988568192
709,840.0,1896,38.6,-95.21667,2.9242792860618816
710,4440.0,2003,12.9,0.08,3.6473829701146196
711,1215.5,1986,30.18,-6.57717,3.0847549631793547
712,17000.0,2003,24.3,-13.1,4.230448921378274
713,20000.0,1998,37.60833,-8.28,4.301029995663981
714,121.5,1900,-18.0,16.0,2.084576277934331
715,205.0,1856,43.4,-5.86667,2.311753861055754
716,3400.0,1881,21.05,-99.3,3.531478917042255
717,3858.0,1929,55.66667,25.0,3.586362223307866
718,515.0,1910,17.74333,120.45583,2.711807229041191
719,1430.0,1988,-23.11667,-65.1,3.155336037465062
720,18000.0,1914,43.48333,118.61667,4.2552725051033065
721,135.0,1926,39.8,-91.5,2.130333768495006
722,682.0,1949,21.3,-157.78333,2.833784374656479
723,10500.0,1859,15.08333,120.7,4.021189299069938
724,2130.0,1938,8.06667,124.28333,3.3283796034387376
725,408000.0,1930,36.06667,-90.5,5.61066016308988
726,2000.0,1967,-6.23333,-40.7,3.3010299956639813
727,100000.0,1956,-19.13333,-51.66667,5.0
728,18000.0,2003,41.48472,-87.67917,4.2552725051033065
729,77600.0,1857,9.23333,78.35,4.889861721258188
730,800.0,1942,26.2,85.4,2.9030899869919438
731,5100.0,1933,36.21667,-103.4,3.7075701760979363
732,4375.0,1969,20.93694,82.05,3.640978057358332
733,2121.0,1950,-19.53333,-48.56667,3.3265406685165617
734,12.0,1922,38.13333,14.96667,1.0791812460476249
735,37350.0,1935,23.15,91.18333,4.572290606151418
736,2968.0,1966,43.46667,25.51667,3.4724638966069894
737,142.5,1938,52.3,77.03333,2.153814864344529
738,40000.0,1826,48.53333,35.98333,4.6020599913279625
739,2000.0,1882,52.03333,43.0,3.3010299956639813
740,45760.0,1963,56.13333,-117.93333,4.660486015784968
741,117.8,1953,51.66667,9.25,2.0711452904510828
742,12570.0,1992,41.28333,-73.91667,4.099335277685958
743,70000.0,1946,30.125,-103.11667,4.845098040014257
744,165.0,1899,-10.66667,35.5,2.2174839442139063
745,23474.0,1935,23.325,91.0,4.370587100246676
746,2.0,1830,56.4,-3.43333,0.3010299956639812
747,66000.0,1933,56.63333,39.43333,4.819543935541868
748,3393.0,1933,55.5,66.08333,3.530583859645118
749,189.0,1995,14.052,0.42,2.2764618041732443
750,1800.0,1855,35.3,-86.63333,3.255272505103306
751,57900.0,1901,40.0,-99.25,4.7626785637274365
752,500.0,1887,11.25,108.58333,2.6989700043360187
753,7800.0,1933,12.0,105.48333,3.8920946026904804
754,11000.0,1941,15.71667,108.1,4.041392685158225
755,13.1,1968,44.24417,11.50222,1.1172712956557642
756,23250.0,1863,58.66667,25.73333,4.366422957225972
757,42000.0,1996,26.03472,73.94167,4.623249290397901
758,37.0,1881,-32.86667,18.71667,1.568201724066995
759,842.0,1882,25.8,88.45,2.9253120914996495
760,1161.0,1884,29.58333,76.0,3.064832219738574
761,3760.0,1921,31.95,-83.51667,3.575187844927661
762,2085.0,1930,30.7,-96.11667,3.3191060593097763
763,6913.0,2008,45.275,26.70972,3.8396665568824333
764,39.0,1723,50.53333,14.11667,1.591064607026499
765,96.0,1868,11.58333,104.91667,1.9822712330395684
766,3000.0,1819,50.93333,12.13333,3.4771212547196626
767,350.0,1866,26.71667,82.66667,2.5440680443502757
768,253.6,1942,66.34833,14.015,2.404149249209695
769,157.0,1931,53.03639,-4.31944,2.1958996524092336
770,71400.0,1998,34.175,-103.295,4.853698211776174
771,4500.0,1796,38.5,-8.0,3.6532125137753435
772,665.0,1933,31.41667,118.5,2.8228216453031045
773,2125.0,1932,48.3025,13.94083,3.3273589343863303
774,5555.0,1959,49.66667,14.03333,3.7446840632768863
775,900.0,1893,39.11667,-83.85,2.9542425094393248
776,500.0,2007,39.35,-3.51667,2.6989700043360187
777,560.0,1863,23.36667,75.18333,2.7481880270062002
778,250000.0,1868,52.76667,21.26667,5.3979400086720375
779,100.0,1811,13.33333,78.95,2.0
780,300000.0,1937,-29.03333,-53.05,5.477121254719663
781,1275.0,1982,32.08333,121.5,3.1055101847699738
782,2600.0,1976,26.53333,106.46667,3.4149733479708178
783,7000.0,1925,-30.11667,28.7,3.845098040014257
784,6045.0,1857,17.76667,95.18333,3.7813963051967905
785,10750.0,1898,39.0,-0.66667,4.031408464251625
786,17450.0,1990,44.61667,126.13333,4.241795431295198
787,65.0,1851,46.6,0.25,1.8129133566428555
788,5000.0,1957,-26.66667,-65.45,3.6989700043360187
789,10200.0,1986,27.72528,76.465,4.008600171761918
790,67225.0,1983,28.225,70.2,4.82753081089534
791,9000.0,1878,52.98333,37.03333,3.9542425094393248
792,3766.0,1940,26.45,82.9,3.575880315680646
793,100.0,1916,24.16667,87.76667,2.0
794,4682.0,1958,51.88333,6.93333,3.6704314093606056
795,290.4,1917,23.98333,87.08333,2.462996612028056
796,300.0,1899,19.86667,-100.81667,2.4771212547196626
797,3224.5,1937,25.38333,72.01667,3.5084623812733606
798,4910.0,1919,38.2,115.7,3.6910814921229687
799,6.1,1961,26.66667,50.15,0.785329835010767
800,24700.0,1740,43.5,26.53333,4.392696953259666
801,910.0,1880,52.2,17.98333,2.9590413923210934
802,18.41,2007,38.13742,-119.75812,1.2650537885040147
803,17300.0,1947,42.475,-5.33333,4.238046103128795
804,10000.0,1919,-6.73333,111.36667,4.0
805,1000.0,1824,44.76667,11.28333,3.0
806,300.0,1925,-32.75,-65.28333,2.4771212547196626
807,355.0,1916,38.66667,116.13333,2.550228353055094
808,7000.0,1933,48.6,45.66667,3.845098040014257
809,1.0,1965,51.33333,-118.95,0.0
810,3332.0,1929,28.2,76.66667,3.52270499273475
811,668.0,1903,35.03333,-83.03333,2.824776462475546
812,90000.0,1918,46.88333,-102.31667,4.954242509439325
813,1900.0,1980,31.25,-99.03333,3.278753600952829
814,1800.0,1828,37.46667,-77.5,3.255272505103306
815,1310.0,1934,-26.1,-49.8,3.1172712956557644
816,103.3,1490,45.48333,9.51667,2.0141003215196207
817,340.0,1876,41.08333,-86.28333,2.531478917042255
818,1641.0,1895,-23.38333,150.51667,3.215108581053093
819,400.0,1871,42.3,0.55,2.6020599913279625
820,2900.0,1775,50.35,10.8,3.462397997898956
821,10600.0,1921,44.51667,-83.95,4.02530586526477
822,3500.0,1876,52.76667,-2.51667,3.5440680443502757
823,465.5,1976,-1.45,29.83333,2.6679196853173615
824,67.0,1934,0.26667,36.53333,1.8260748027008264
825,6000.0,1949,-10.26667,38.76667,3.7781512503836434
826,13000.0,1914,51.13333,34.5,4.113943352306837
827,1250.0,1855,27.43333,82.08333,3.0969100130080562
828,478.0,1999,23.08333,91.66667,2.6794278966121188
829,14000.0,1914,43.73333,1.38333,4.146128035678238
830,271000.0,1966,45.3,0.23333,5.432969290874405
831,4180.0,1913,35.66667,136.3,3.621176281775035
832,61.4,1981,44.97917,-122.96944,1.7881683711411678
833,9000.0,1798,46.05,4.63333,3.9542425094393248
834,43.0,1985,52.75,11.05,1.6334684555795864
835,2462.0,1921,25.66667,74.86667,3.3912880485952974
836,56.0,1973,33.48472,-117.6625,1.7481880270062005
837,237.0,2002,43.66667,13.0,2.374748346010104
838,282.0,1956,-31.01667,-71.4,2.450249108319361
839,460.0,1968,19.76667,-100.65,2.662757831681574
840,400.0,1873,-29.2,-51.86667,2.6020599913279625
841,60.0,1939,24.16667,-99.33333,1.7781512503836436
842,5500.0,1924,-33.9,-61.7,3.7403626894942437
843,4000.0,2008,-31.535556,-68.489444,3.6020599913279625
844,927.0,1962,-20.81,-49.38056,2.967079734144497
845,200000.0,1918,52.55,46.55,5.301029995663981
846,695.0,1688,34.71667,137.78333,2.8419848045901137
847,4000.0,1868,43.15,-0.85,3.6020599913279625
848,2500.0,1894,47.21667,29.86667,3.3979400086720375
849,430.0,1986,35.86667,139.4,2.6334684555795866
850,412.0,1934,49.23333,17.56667,2.6148972160331345
851,7000.0,1715,53.35,15.05,3.845098040014257
852,283.3,1968,42.86083,-73.95028,2.452246574520437
853,8000.0,1846,48.11667,10.46667,3.9030899869919438
854,5400.0,1871,44.36667,-69.2,3.7323937598229686
855,240.0,1917,38.3,27.13333,2.380211241711606
856,6930.0,1853,26.75,84.78333,3.8407332346118066
857,1590.0,1939,-7.23333,107.33333,3.2013971243204513
858,150.0,1947,22.83333,4.98333,2.1760912590556813
859,691.0,1940,22.25,79.0,2.8394780473741985
860,4000.0,1773,41.71667,-0.05,3.6020599913279625
861,866.0,1993,39.43833,140.51167,2.937517892017347
862,20000.0,1966,21.68389,79.50083,4.301029995663981
863,8500.0,1818,41.05,23.56667,3.929418925714293
864,1800.0,1923,-8.38333,-36.76667,3.255272505103306
865,350.0,1908,-19.46667,-44.21667,2.5440680443502757
866,180.0,1862,37.41667,-6.0,2.255272505103306
867,101000.0,1874,50.61667,36.6,5.004321373782642
868,7000.0,1989,34.75,10.71667,3.845098040014257
869,4000.0,1850,23.1,87.3,3.6020599913279625
870,1265.0,1921,37.83333,-76.7,3.1020905255118367
871,18600.0,1904,44.05,-80.16667,4.269512944217916
872,5000.0,1865,24.55,84.83333,3.6989700043360187
873,605.0,1976,33.65,120.06667,2.781755374652469
874,3679.7,1921,25.85,87.5775,3.5658124127888637
875,3900.0,1971,43.5,125.66667,3.591064607026499
876,5000.0,1912,33.71667,74.83333,3.6989700043360187
877,3200.0,1863,24.33333,90.16667,3.505149978319906
878,3700.0,1794,43.11667,11.6,3.568201724066995
879,23000000.0,1947,46.16,134.65333,7.361727836017593
880,1710.0,1995,20.93333,-101.38333,3.2329961103921536
881,0.15,1917,44.11667,27.26667,-0.8239087409443188
882,1222.0,1920,49.98333,7.53333,3.0870712059065353
883,1455.0,1916,30.9,32.48333,3.162862993321926
884,8400.0,1901,26.21667,69.55,3.9242792860618816
885,2000.0,1956,39.3,9.2,3.3010299956639813
886,4100.0,1933,42.58333,-103.66667,3.6127838567197355
887,1600.0,1875,20.91667,82.58333,3.2041199826559246
888,40000.0,1989,39.82467,36.13583,4.6020599913279625
889,630.0,1989,32.43333,119.86667,2.7993405494535817
890,850.0,1848,59.73333,10.86667,2.929418925714293
891,1708.0,1868,45.68333,15.6,3.232487866352986
892,2750.0,1818,55.0,35.0,3.439332693830263
893,72.9,1960,27.13333,84.06667,1.8627275283179747
894,80000.0,1877,43.66667,21.86667,4.903089986991944
895,54.0,1860,47.36667,1.73333,1.7323937598229686
896,1066.0,2011,54.00883,22.005,3.0277572046905536
897,17100.0,1866,35.16667,135.33333,4.232996110392154
898,36900.0,1993,45.25,125.0,4.567026366159061
899,958.0,1927,44.41667,23.5,2.9813655090785445
900,2050.0,1945,1.7,33.63333,3.311753861055754
901,360.0,1883,44.75,0.05,2.5563025007672873
902,5500.0,1841,46.95,-1.5,3.7403626894942437
903,700.0,1855,51.05,3.75,2.845098040014257
904,4000.0,1890,48.01667,-1.15,3.6020599913279625
905,1000.0,1950,38.7,-90.23333,3.0
906,13780.0,1903,-32.01667,27.41667,4.139249217571607
907,24.3,1919,38.16667,-76.38333,1.3856062735983121
908,8300.0,1866,48.45,3.93333,3.9190780923760737
909,17000.0,1910,61.65,27.2,4.230448921378274
910,134.3,1959,43.43333,2.95,2.1280760126687155
911,34000.0,1876,59.93333,14.95,4.531478917042255
